종목코드,종목명,업종명,테마명,기준일,raw테마명
053300,한국정보인증,IT 서비스,금융/핀테크,20250510,삼성페이
053300,한국정보인증,IT 서비스,금융/핀테크,20250510,인터넷은행
053300,한국정보인증,IT 서비스,블록체인/가상화폐,20250510,STO(토큰증권 발행)
053300,한국정보인증,IT 서비스,블록체인/가상화폐,20250510,보안주(정보)
025770,한국정보통신,통신,금융/핀테크,20250510,애플페이
025770,한국정보통신,통신,금융/핀테크,20250510,핀테크(FinTech)
025770,한국정보통신,통신,금융/핀테크,20250510,삼성페이
025770,한국정보통신,통신,플랫폼/인터넷,20250510,면세점
025770,한국정보통신,통신,플랫폼/인터넷,20250510,쿠팡(coupang)
025770,한국정보통신,통신,금융/핀테크,20250510,전자결제(전자화폐)
458610,한국제12호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
464440,한국제13호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
479880,한국제15호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
062970,한국첨단소재,전기·전자,기타 바이오,20250510,양자암호/양자컴퓨팅
062970,한국첨단소재,전기·전자,IT/통신,20250510,5G(5세대 이동통신)
062970,한국첨단소재,전기·전자,IT/통신,20250510,통신장비
023760,한국캐피탈,금융,,20250510,
054040,한국컴퓨터,전기·전자,IT/통신,20250510,스마트폰
054040,한국컴퓨터,전기·전자,자동차/부품,20250510,휴대폰부품
054040,한국컴퓨터,전기·전자,디스플레이,20250510,OLED(유기 발광 다이오드)
021650,한국큐빅,화학,,20250510,
032300,한국파마,제약,바이오/제약,20250510,제약업체
032300,한국파마,제약,코로나/백신,20250510,코로나19(진단/치료제/백신 개발 등)
032300,한국파마,제약,의료/건강,20250510,치매
032300,한국파마,제약,코로나/백신,20250510,코로나19(치료제/백신 개발 등)
037230,한국팩키지,종이·목재,,20250510,
448900,한국피아이엠,운송장비·부품,기타 산업,20250510,2025 상반기 신규상장
448900,한국피아이엠,운송장비·부품,자동차/부품,20250510,자동차부품
448900,한국피아이엠,운송장비·부품,의료/건강,20250510,치아 치료(임플란트 등)
030520,한글과컴퓨터,IT 서비스,AI/로봇,20250510,AI 챗봇(챗GPT 등)
030520,한글과컴퓨터,IT 서비스,우주/항공,20250510,우주항공산업(누리호/인공위성 등)
030520,한글과컴퓨터,IT 서비스,IT/통신,20250510,모바일콘텐츠(스마트폰/태블릿PC)
030520,한글과컴퓨터,IT 서비스,IT/통신,20250510,클라우드 컴퓨팅
052600,한네트,통신,AI/로봇,20250510,키오스크(KIOSK)
052600,한네트,통신,금융/핀테크,20250510,화폐/금융자동화기기(디지털화폐 등)
256150,한독크린텍,기계·장비,,20250510,
092460,한라IMS,운송장비·부품,조선/해운,20250510,선박평형수 처리장치
092460,한라IMS,운송장비·부품,조선/해운,20250510,조선기자재
092460,한라IMS,운송장비·부품,디스플레이,20250510,LED
452190,한빛레이저,기계·장비,전기차/자율주행,20250510,전기차 화재 방지(배터리 열폭주 등)
452190,한빛레이저,기계·장비,전기차/자율주행,20250510,전기차
452190,한빛레이저,기계·장비,2차전지,20250510,2차전지
452190,한빛레이저,기계·장비,2차전지,20250510,2차전지(장비)
452190,한빛레이저,기계·장비,기타 산업,20250510,유리 기판
047080,한빛소프트,IT 서비스,게임/엔터,20250510,게임
047080,한빛소프트,IT 서비스,게임/엔터,20250510,모바일게임(스마트폰)
047080,한빛소프트,IT 서비스,AI/로봇,20250510,딥페이크(deepfake)
047080,한빛소프트,IT 서비스,우주/항공,20250510,드론(Drone)
047080,한빛소프트,IT 서비스,메타버스,20250510,메타버스(Metaverse)
047080,한빛소프트,IT 서비스,메타버스,20250510,가상현실(VR)
452280,한선엔지니어링,금속,기타 산업,20250510,피팅(관이음쇠)/밸브
452280,한선엔지니어링,금속,원자력/에너지,20250510,고체산화물 연료전지(SOFC)
066980,한성크린텍,일반서비스,,20250510,
114810,한솔아이원스,기계·장비,디스플레이,20250510,OLED(유기 발광 다이오드)
114810,한솔아이원스,기계·장비,반도체,20250510,반도체 재료/부품
070590,한솔인티큐브,IT 서비스,건축/기계,20250510,SI(시스템통합)
226440,한송네오텍,기계·장비,,20250510,
042520,한스바이오메드,제약,의료/건강,20250510,의료기기
430690,한싹,IT 서비스,블록체인/가상화폐,20250510,보안주(정보)
078350,한양디지텍,전기·전자,반도체,20250510,반도체 재료/부품
045100,한양이엔지,일반서비스,우주/항공,20250510,우주항공산업(누리호/인공위성 등)
045100,한양이엔지,일반서비스,기타 산업,20250510,초전도체
045100,한양이엔지,일반서비스,원자력/에너지,20250510,원자력발전
045100,한양이엔지,일반서비스,반도체,20250510,반도체 장비
045100,한양이엔지,일반서비스,반도체,20250510,3D 낸드(NAND)
320000,한울반도체,기계·장비,디스플레이,20250510,OLED(유기 발광 다이오드)
320000,한울반도체,기계·장비,반도체,20250510,MLCC(적층세라믹콘덴서)
320000,한울반도체,기계·장비,2차전지,20250510,2차전지
320000,한울반도체,기계·장비,2차전지,20250510,2차전지(장비)
091440,한울소재과학,전기·전자,기타 바이오,20250510,양자암호/양자컴퓨팅
091440,한울소재과학,전기·전자,디지털산업,20250510,스마트홈(홈네트워크)
091440,한울소재과학,전기·전자,IT/통신,20250510,5G(5세대 이동통신)
091440,한울소재과학,전기·전자,디지털산업,20250510,사물인터넷
091440,한울소재과학,전기·전자,IT/통신,20250510,통신장비
276730,한울앤제주,음식료·담배,소비재/유통,20250510,음식료업종
276730,한울앤제주,음식료·담배,환경/기후,20250510,여름
276730,한울앤제주,음식료·담배,소비재/유통,20250510,"주류업(주정, 에탄올 등)"
024740,한일단조,운송장비·부품,우주/항공,20250510,방위산업/전쟁 및 테러
024740,한일단조,운송장비·부품,자동차/부품,20250510,자동차부품
024740,한일단조,운송장비·부품,전기차/자율주행,20250510,전기차
005860,한일사료,음식료·담배,바이오/제약,20250510,구제역/광우병 수혜
005860,한일사료,음식료·담배,바이오/제약,20250510,아프리카 돼지열병(ASF)
005860,한일사료,음식료·담배,소비재/유통,20250510,사료
007770,한일화학,화학,기타 산업,20250510,페라이트
198940,한주라이트메탈,금속,소재/금속,20250510,비철금속
198940,한주라이트메탈,금속,자동차/부품,20250510,자동차부품
198940,한주라이트메탈,금속,전기차/자율주행,20250510,전기차
058450,한주에이알티,오락·문화,,20250510,
107640,한중엔시에스,전기·전자,전기차/자율주행,20250510,전기차 화재 방지(배터리 열폭주 등)
107640,한중엔시에스,전기·전자,자동차/부품,20250510,자동차부품
107640,한중엔시에스,전기·전자,IT/통신,20250510,냉각시스템(액침냉각 등)
107640,한중엔시에스,전기·전자,전기차/자율주행,20250510,전기차
107640,한중엔시에스,전기·전자,탄소/친환경,20250510,전력저장장치(ESS)
079170,한창산업,금속,,20250510,
054920,한컴위드,IT 서비스,IT/통신,20250510,모바일콘텐츠(스마트폰/태블릿PC)
054920,한컴위드,IT 서비스,블록체인/가상화폐,20250510,블록체인
054920,한컴위드,IT 서비스,금융/핀테크,20250510,핀테크(FinTech)
054920,한컴위드,IT 서비스,우주/항공,20250510,드론(Drone)
054920,한컴위드,IT 서비스,금융/핀테크,20250510,인터넷은행
054920,한컴위드,IT 서비스,블록체인/가상화폐,20250510,보안주(정보)
457370,한켐,화학,디스플레이,20250510,OLED(유기 발광 다이오드)
002680,한탑,음식료·담배,소비재/유통,20250510,음식료업종
002680,한탑,음식료·담배,기타 산업,20250510,환율하락 수혜
002680,한탑,음식료·담배,소비재/유통,20250510,사료
098070,한텍,기계·장비,기타 산업,20250510,2025 상반기 신규상장
455310,한화플러스제4호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
498390,한화플러스제5호스팩,금융,기타 산업,20250510,2025 상반기 신규상장
498390,한화플러스제5호스팩,금융,기타 산업,20250510,기업인수목적회사(SPAC)
034810,해성산업,금융,기타 산업,20250510,지주사
034810,해성산업,금융,기타 산업,20250510,제지
03481K,해성산업1우,금융,,20250510,
059270,해성에어로보틱스,금속,AI/로봇,20250510,로봇(산업용/협동로봇 등)
076610,해성옵틱스,의료·정밀기기,자동차/부품,20250510,카메라모듈/부품
076610,해성옵틱스,의료·정밀기기,IT/통신,20250510,스마트폰
076610,해성옵틱스,의료·정밀기기,의료/건강,20250510,바이오인식(생체인식)
220180,핸디소프트,IT 서비스,,20250510,
900270,헝셩그룹,금융,기타 산업,20250510,지주사
900270,헝셩그룹,금융,기타 산업,20250510,엔젤산업
900270,헝셩그룹,금융,정부정책,20250510,출산장려정책
900270,헝셩그룹,금융,기타 산업,20250510,국내 상장 중국기업
900270,헝셩그룹,금융,소비재/유통,20250510,화장품
214180,헥토이노베이션,IT 서비스,IT/통신,20250510,모바일콘텐츠(스마트폰/태블릿PC)
214180,헥토이노베이션,IT 서비스,금융/핀테크,20250510,핀테크(FinTech)
214180,헥토이노베이션,IT 서비스,블록체인/가상화폐,20250510,보안주(정보)
214180,헥토이노베이션,IT 서비스,금융/핀테크,20250510,마이데이터
234340,헥토파이낸셜,IT 서비스,금융/핀테크,20250510,핀테크(FinTech)
234340,헥토파이낸셜,IT 서비스,블록체인/가상화폐,20250510,STO(토큰증권 발행)
234340,헥토파이낸셜,IT 서비스,플랫폼/인터넷,20250510,쿠팡(coupang)
234340,헥토파이낸셜,IT 서비스,금융/핀테크,20250510,전자결제(전자화폐)
084990,헬릭스미스,일반서비스,바이오/제약,20250510,면역항암제
084990,헬릭스미스,일반서비스,바이오/제약,20250510,유전자 치료제/분석
084990,헬릭스미스,일반서비스,의료/건강,20250510,건강기능식품
187660,현대ADM,일반서비스,,20250510,
170030,현대공업,운송장비·부품,자동차/부품,20250510,자동차부품
170030,현대공업,운송장비·부품,전기차/자율주행,20250510,전기차
319400,현대무벡스,기계·장비,건축/기계,20250510,SI(시스템통합)
319400,현대무벡스,기계·장비,디지털산업,20250510,스마트팩토리(스마트공장)
319400,현대무벡스,기계·장비,AI/로봇,20250510,로봇(산업용/협동로봇 등)
048410,현대바이오,화학,바이오/제약,20250510,엠폭스(원숭이두창)
048410,현대바이오,화학,코로나/백신,20250510,코로나19(진단/치료제/백신 개발 등)
048410,현대바이오,화학,소비재/유통,20250510,화장품
048410,현대바이오,화학,코로나/백신,20250510,코로나19(치료제/백신 개발 등)
052260,현대바이오랜드,화학,의료/건강,20250510,탈모 치료
052260,현대바이오랜드,화학,의료/건강,20250510,고령화 사회(노인복지)
052260,현대바이오랜드,화학,소비재/유통,20250510,화장품
052260,현대바이오랜드,화학,의료/건강,20250510,치아 치료(임플란트 등)
016790,현대사료,음식료·담배,,20250510,
041440,현대에버다임,기계·장비,환경/기후,20250510,재난/안전(지진/화재 등)
041440,현대에버다임,기계·장비,건설/인프라,20250510,건설기계
041440,현대에버다임,기계·장비,국제이슈,20250510,우크라이나 재건
039010,현대에이치티,전기·전자,미디어/SNS,20250510,음성인식
039010,현대에이치티,전기·전자,디지털산업,20250510,스마트홈(홈네트워크)
039010,현대에이치티,전기·전자,블록체인/가상화폐,20250510,보안주(물리)
090850,현대이지웰,IT 서비스,정부정책,20250510,밸류업(25년 기업가치 제고계획 발표)
090850,현대이지웰,IT 서비스,금융/핀테크,20250510,인터넷은행
460930,현대힘스,운송장비·부품,조선/해운,20250510,조선기자재
092300,현우산업,전기·전자,반도체,20250510,PCB(FPCB 등)
138360,협진,기계·장비,,20250510,
011080,형지I&C,섬유·의류,소비재/유통,20250510,패션/의류
308100,형지글로벌,유통,소비재/유통,20250510,패션/의류
308100,형지글로벌,유통,여행/레저,20250510,골프
060560,홈센타홀딩스,유통,건설/인프라,20250510,아스콘(아스팔트 콘크리트)
060560,홈센타홀딩스,유통,탄소/친환경,20250510,4대강 복원
060560,홈센타홀딩스,유통,건설/인프라,20250510,시멘트/레미콘
064240,홈캐스트,유통,,20250510,
039610,화성밸브,기계·장비,기타 산업,20250510,피팅(관이음쇠)/밸브
039610,화성밸브,기계·장비,국제이슈,20250510,남-북-러 가스관사업
126640,화신정공,운송장비·부품,자동차/부품,20250510,자동차부품
127980,화인써키트,전기·전자,반도체,20250510,PCB(FPCB 등)
061250,화일약품,제약,바이오/제약,20250510,"백신/진단시약/방역(신종플루, AI 등)"
